disaster_type,date,created_at,word,count
fire,2021-08-15,2021-08-15 09:43:00,models,7
fire,2021-08-15,2021-08-15 09:43:00,money,3
fire,2021-08-15,2021-08-15 09:43:00,morning,4
fire,2021-08-15,2021-08-15 09:43:00,nathtate,3
fire,2021-08-15,2021-08-15 09:43:00,outta,4
fire,2021-08-15,2021-08-15 09:43:00,pale,4
fire,2021-08-15,2021-08-15 09:43:00,peace,11
fire,2021-08-15,2021-08-15 09:43:00,people,3
fire,2021-08-15,2021-08-15 09:43:00,plants,11
fire,2021-08-15,2021-08-15 09:43:00,play,3
fire,2021-08-15,2021-08-15 09:43:00,reach,11
fire,2021-08-15,2021-08-15 09:43:00,ready,7
fire,2021-08-15,2021-08-15 09:43:00,school,3
fire,2021-08-15,2021-08-15 09:43:00,setting,3
fire,2021-08-15,2021-08-15 09:43:00,since,4
fire,2021-08-15,2021-08-15 09:43:00,smiling,9
fire,2021-08-15,2021-08-15 09:43:00,snatches,4
fire,2021-08-15,2021-08-15 09:43:00,soul,11
fire,2021-08-15,2021-08-15 09:43:00,stage,7
fire,2021-08-15,2021-08-15 09:43:00,started,3
fire,2021-08-15,2021-08-15 09:43:00,suicide,4
fire,2021-08-15,2021-08-15 09:43:00,sunglasses,9
fire,2021-08-15,2021-08-15 09:43:00,super,7
fire,2021-08-15,2021-08-15 09:43:00,taliban,5
fire,2021-08-15,2021-08-15 09:43:00,tear,4
fire,2021-08-15,2021-08-15 09:43:00,terrorists,4
fire,2021-08-15,2021-08-15 09:43:00,today,3
fire,2021-08-15,2021-08-15 09:43:00,tweets,36
fire,2021-08-15,2021-08-15 09:43:00,vaadivaasal,9
fire,2021-08-15,2021-08-15 09:43:00,video,3
fire,2021-08-15,2021-08-15 09:43:00,whatshappeninginmyanmar,4
fire,2021-08-15,2021-08-15 09:43:00,whole,3
fire,2021-08-15,2021-08-15 09:43:00,world,5
fire,2021-08-15,2021-08-15 09:43:00,would,3
fire,2021-08-15,2021-08-15 09:44:00,&amp;,17
fire,2021-08-15,2021-08-15 09:44:00,.you,41
fire,2021-08-15,2021-08-15 09:44:00,1.04m,3
fire,2021-08-15,2021-08-15 09:44:00,1.05mfire,3
fire,2021-08-15,2021-08-15 09:44:00,1.11m,3
fire,2021-08-15,2021-08-15 09:44:00,1.25mfire,3
fire,2021-08-15,2021-08-15 09:44:00,2021,3
fire,2021-08-15,2021-08-15 09:44:00,7yearsofanjaansupremacy,7
fire,2021-08-15,2021-08-15 09:44:00,acceptnug_rejectmilitary,9
fire,2021-08-15,2021-08-15 09:44:00,afghanistan.,3
fire,2021-08-15,2021-08-15 09:44:00,agree,3
fire,2021-08-15,2021-08-15 09:44:00,air.😲,6
fire,2021-08-15,2021-08-15 09:44:00,akkar,3
fire,2021-08-15,2021-08-15 09:44:00,already,41
fire,2021-08-15,2021-08-15 09:44:00,arbitrarily,5
fire,2021-08-15,2021-08-15 09:44:00,army,4
fire,2021-08-15,2021-08-15 09:44:00,aug15coup,9
fire,2021-08-15,2021-08-15 09:44:00,awakens,6
fire,2021-08-15,2021-08-15 09:44:00,away,6
fire,2021-08-15,2021-08-15 09:44:00,best,9
fire,2021-08-15,2021-08-15 09:44:00,bheemlanayak,3
fire,2021-08-15,2021-08-15 09:44:00,bossjodisidnaaz,52
fire,2021-08-15,2021-08-15 09:44:00,brings,6
fire,2021-08-15,2021-08-15 09:44:00,caught,3
fire,2021-08-15,2021-08-15 09:44:00,civilians,11
fire,2021-08-15,2021-08-15 09:44:00,cnco,5
fire,2021-08-15,2021-08-15 09:44:00,cncowners,5
fire,2021-08-15,2021-08-15 09:44:00,come,5
fire,2021-08-15,2021-08-15 09:44:00,control,7
fire,2021-08-15,2021-08-15 09:44:00,cornwall,4
fire,2021-08-15,2021-08-15 09:44:00,could,5
fire,2021-08-15,2021-08-15 09:44:00,dejoy.we,4
fire,2021-08-15,2021-08-15 09:44:00,etharkkumthunindhavan,4
fire,2021-08-15,2021-08-15 09:44:00,etharkkumthunindhavan|,3
fire,2021-08-15,2021-08-15 09:44:00,ever,3
fire,2021-08-15,2021-08-15 09:44:00,everything,3
fire,2021-08-15,2021-08-15 09:44:00,face,3
fire,2021-08-15,2021-08-15 09:44:00,fandom,3
fire,2021-08-15,2021-08-15 09:44:00,fear.,4
fire,2021-08-15,2021-08-15 09:44:00,fighter,6
fire,2021-08-15,2021-08-15 09:44:00,fire,133
fire,2021-08-15,2021-08-15 09:44:00,fire.,9
fire,2021-08-15,2021-08-15 09:44:00,fired,5
fire,2021-08-15,2021-08-15 09:44:00,firei,3
fire,2021-08-15,2021-08-15 09:44:00,firesaturday,5
fire,2021-08-15,2021-08-15 09:44:00,fire✨,3
fire,2021-08-15,2021-08-15 09:44:00,flee,4
fire,2021-08-15,2021-08-15 09:44:00,folks.,3
fire,2021-08-15,2021-08-15 09:44:00,follow,3
fire,2021-08-15,2021-08-15 09:44:00,forces,3
fire,2021-08-15,2021-08-15 09:44:00,friendship,5
fire,2021-08-15,2021-08-15 09:44:00,fuel,3
fire,2021-08-15,2021-08-15 09:44:00,gunshots,5
fire,2021-08-15,2021-08-15 09:44:00,guys,42
fire,2021-08-15,2021-08-15 09:44:00,had.,3
fire,2021-08-15,2021-08-15 09:44:00,happens.,4
fire,2021-08-15,2021-08-15 09:44:00,hearts,6
fire,2021-08-15,2021-08-15 09:44:00,home,3
fire,2021-08-15,2021-08-15 09:44:00,hours,3
fire,2021-08-15,2021-08-15 09:44:00,house,3
fire,2021-08-15,2021-08-15 09:44:00,houses,7
fire,2021-08-15,2021-08-15 09:44:00,houses.,3
fire,2021-08-15,2021-08-15 09:44:00,improve,3
fire,2021-08-15,2021-08-15 09:44:00,indian,3
fire,2021-08-15,2021-08-15 09:44:00,intros,3
fire,2021-08-15,2021-08-15 09:44:00,israel,4
fire,2021-08-15,2021-08-15 09:44:00,jeopardizing,3
fire,2021-08-15,2021-08-15 09:44:00,jingle,3
fire,2021-08-15,2021-08-15 09:44:00,joelpimentel,5
fire,2021-08-15,2021-08-15 09:44:00,jumper,6
fire,2021-08-15,2021-08-15 09:44:00,kcamexico,8
fire,2021-08-15,2021-08-15 09:44:00,keep,8
fire,2021-08-15,2021-08-15 09:44:00,kind,6
fire,2021-08-15,2021-08-15 09:44:00,know,3
fire,2021-08-15,2021-08-15 09:44:00,last,3
fire,2021-08-15,2021-08-15 09:44:00,like,8
fire,2021-08-15,2021-08-15 09:44:00,locals,4
fire,2021-08-15,2021-08-15 09:44:00,look,3
fire,2021-08-15,2021-08-15 09:44:00,louis,4
fire,2021-08-15,2021-08-15 09:44:00,love,11
fire,2021-08-15,2021-08-15 09:44:00,make,6
fire,2021-08-15,2021-08-15 09:44:00,makes,6
fire,2021-08-15,2021-08-15 09:44:00,master,3
fire,2021-08-15,2021-08-15 09:44:00,minds.,6
fire,2021-08-15,2021-08-15 09:44:00,mode,3
fire,2021-08-15,2021-08-15 09:44:00,models,3
fire,2021-08-15,2021-08-15 09:44:00,morning,9
fire,2021-08-15,2021-08-15 09:44:00,nathtate,5
fire,2021-08-15,2021-08-15 09:44:00,nathtiketaung,3
fire,2021-08-15,2021-08-15 09:44:00,noche,5
fire,2021-08-15,2021-08-15 09:44:00,outta,6
fire,2021-08-15,2021-08-15 09:44:00,pale,8
fire,2021-08-15,2021-08-15 09:44:00,peace,6
fire,2021-08-15,2021-08-15 09:44:00,people,6
fire,2021-08-15,2021-08-15 09:44:00,place.,3
fire,2021-08-15,2021-08-15 09:44:00,plants,6
fire,2021-08-15,2021-08-15 09:44:00,properties,3
fire,2021-08-15,2021-08-15 09:44:00,reach,6
fire,2021-08-15,2021-08-15 09:44:00,ready,3
fire,2021-08-15,2021-08-15 09:44:00,sagaing,3
fire,2021-08-15,2021-08-15 09:44:00,setting,3
fire,2021-08-15,2021-08-15 09:44:00,smiling,3
fire,2021-08-15,2021-08-15 09:44:00,snatches,6
fire,2021-08-15,2021-08-15 09:44:00,soul,6
fire,2021-08-15,2021-08-15 09:44:00,stage,3
fire,2021-08-15,2021-08-15 09:44:00,started,3
fire,2021-08-15,2021-08-15 09:44:00,stormed,3
fire,2021-08-15,2021-08-15 09:44:00,suicide,6
fire,2021-08-15,2021-08-15 09:44:00,sunglasses,3
fire,2021-08-15,2021-08-15 09:44:00,super,3
fire,2021-08-15,2021-08-15 09:44:00,task,4
fire,2021-08-15,2021-08-15 09:44:00,terrorists,9
fire,2021-08-15,2021-08-15 09:44:00,till,4
fire,2021-08-15,2021-08-15 09:44:00,time,3
fire,2021-08-15,2021-08-15 09:44:00,tweeting,4
fire,2021-08-15,2021-08-15 09:44:00,tweets,41
fire,2021-08-15,2021-08-15 09:44:00,vaadivaasal,7
fire,2021-08-15,2021-08-15 09:44:00,villages,4
fire,2021-08-15,2021-08-15 09:44:00,vote,4
fire,2021-08-15,2021-08-15 09:44:00,water,3
fire,2021-08-15,2021-08-15 09:44:00,whatshappeninginmyanmar,9
fire,2021-08-15,2021-08-15 09:44:00,world,3
fire,2021-08-15,2021-08-15 09:44:00,would,3
fire,2021-08-15,2021-08-15 09:45:00,&amp;,14
fire,2021-08-15,2021-08-15 09:45:00,.you,30
fire,2021-08-15,2021-08-15 09:45:00,acceptnug_rejectmilitary,4
fire,2021-08-15,2021-08-15 09:45:00,afghanistan.,3
fire,2021-08-15,2021-08-15 09:45:00,akkar,3
fire,2021-08-15,2021-08-15 09:45:00,already,30
fire,2021-08-15,2021-08-15 09:45:00,arbitrarily,4
fire,2021-08-15,2021-08-15 09:45:00,around,5
fire,2021-08-15,2021-08-15 09:45:00,aug15coup,4
fire,2021-08-15,2021-08-15 09:45:00,awakens,3
fire,2021-08-15,2021-08-15 09:45:00,away,4
fire,2021-08-15,2021-08-15 09:45:00,best,6
fire,2021-08-15,2021-08-15 09:45:00,bheemlanayak,5
fire,2021-08-15,2021-08-15 09:45:00,bossjodisidnaaz,39
fire,2021-08-15,2021-08-15 09:45:00,brings,3
fire,2021-08-15,2021-08-15 09:45:00,burning,3
fire,2021-08-15,2021-08-15 09:45:00,caught,5
fire,2021-08-15,2021-08-15 09:45:00,civilians,4
fire,2021-08-15,2021-08-15 09:45:00,cnco,5
fire,2021-08-15,2021-08-15 09:45:00,cncowners,5
fire,2021-08-15,2021-08-15 09:45:00,come,3
fire,2021-08-15,2021-08-15 09:45:00,control,4
fire,2021-08-15,2021-08-15 09:45:00,deal,3
fire,2021-08-15,2021-08-15 09:45:00,ever,3
fire,2021-08-15,2021-08-15 09:45:00,fall,3
fire,2021-08-15,2021-08-15 09:45:00,fear.,4
fire,2021-08-15,2021-08-15 09:45:00,fire,102
fire,2021-08-15,2021-08-15 09:45:00,fire.,10
fire,2021-08-15,2021-08-15 09:45:00,fired,4
fire,2021-08-15,2021-08-15 09:45:00,firesaturday,5
fire,2021-08-15,2021-08-15 09:45:00,first,6
